drug_id,substance_id
104050,58
104050,211
104050,1743
104050,1729
104050,1732
104050,1746
104051,1702
104051,1735
104051,1736
104051,1716
104051,1699
104051,1703
104051,347
104051,1718
104051,1737
104051,1738
104051,1719
104051,1739
104051,1748
104051,1726
104051,498
104051,5254
104051,85
104051,3228
104051,1720
104051,210
104051,58
104051,211
104051,1743
104051,1729
104051,1732
104051,1746
104052,1702
104052,1735
104052,1736
104052,1716
104052,1699
104052,1703
104052,347
104052,1718
104052,1737
104052,1738
104052,1719
104052,1739
104052,1748
104052,1726
104052,498
104052,1720
104052,210
104052,58
104052,211
104052,1743
104052,1729
104052,1732
104052,5945
104052,1746
104053,1702
104053,1735
104053,1736
104053,1716
104053,1699
104053,1703
104053,347
104053,1718
104053,1737
104053,1738
104053,1719
104053,1739
104053,1748
104053,1726
104053,498
104053,1720
104053,210
104053,58
104053,211
104053,1743
104053,1729
104053,1732
104053,5945
104053,1746
104054,1702
104054,1735
104054,1736
104054,1716
104054,1699
104054,1703
104054,347
104054,1718
104054,1737
104054,1738
104054,1719
104054,1739
104054,1748
104054,1726
104054,498
104054,1720
104054,210
104054,58
104054,211
104054,1743
104054,1729
104054,1732
104054,5945
104054,1746
104055,1702
104055,1735
104055,1736
104055,1716
104055,1699
104055,1703
104055,1717
104055,347
104055,1718
104055,1737
104055,1738
104055,1719
104055,1739
104055,1748
104055,1726
104055,498
104055,5254
104055,85
104055,3228
104055,1720
104055,1743
104056,1702
104056,1735
104056,1736
104056,1716
104056,1699
104056,1703
104056,347
104056,1718
104056,1737
104056,1738
104056,1719
104056,1739
104056,1748
104056,1726
104056,498
104056,5254
104056,85
104056,3228
104056,1720
104056,1743
104056,1732
104057,1702
104057,1735
104057,1736
104057,1716
104057,1699
104057,1703
104057,347
104057,1718
104057,1737
104057,1738
104057,1719
104057,1739
104057,1748
104057,1726
104057,498
104057,5254
104057,85
104057,3228
104057,1720
104057,1743
104057,1732
104058,1702
104058,1735
104058,1736
104058,1716
104058,1699
104058,1703
104058,347
104058,1718
104058,1737
104058,1738
104058,1719
104058,1739
104058,1748
104058,1726
104058,498
104058,5254
104058,85
104058,3228
104058,1720
104058,1743
104058,1732
104059,1702
104059,1735
104059,1736
104059,1716
104059,1699
104059,1703
104059,347
104059,1718
104059,1737
104059,1738
104059,1719
104059,1739
104059,1748
104059,1726
104059,498
104059,5254
104059,85
104059,3228
104059,1720
104059,1743
104059,1732
104060,1702
104060,1735
104060,1736
104060,1716
104060,1699
104060,1703
104060,347
104060,1718
104060,1737
104060,1738
104060,1719
104060,1739
104060,1748
104060,1726
104060,498
104060,5254
104060,85
104060,3228
104060,1720
104060,1743
104060,1732
104061,1702
104061,1735
104061,1736
104061,1716
104061,1699
104061,1703
104061,347
104061,1718
104061,1737
104061,1738
104061,1719
104061,1739
104061,1748
104061,1726
104061,498
104061,5254
104061,85
104061,3228
104061,1720
104061,1743
104061,1732
104062,1702
104062,1735
104062,1736
104062,1716
104062,1699
104062,1703
104062,347
104062,1718
104062,1737
104062,1738
104062,1719
104062,1739
104062,1748
104062,1726
104062,498
104062,5254
104062,85
104062,3228
104062,1720
104062,1743
104062,1732
104063,1702
104063,1735
104063,1736
104063,1716
104063,1699
104063,1703
104063,347
104063,1718
104063,1737
104063,1738
104063,1719
104063,1739
104063,1748
104063,1726
104063,498
104063,5254
104063,85
104063,3228
104063,1720
104063,1743
104063,1732
104064,1702
104064,1735
104064,1736
104064,1716
104064,1699
104064,1703
104064,347
104064,1718
104064,1737
104064,1738
104064,1719
104064,1739
104064,1748
104064,1726
104064,498
104064,5254
104064,85
104064,3228
104064,1720
104064,1743
104064,1732
104065,1702
104065,1735
104065,1736
104065,1716
104065,1699
104065,1703
104065,347
104065,1718
104065,1737
104065,1738
104065,1719
104065,1739
104065,1748
104065,1726
104065,498
104065,5254
104065,85
104065,3228
104065,1720
104065,1743
104065,1732
104066,1702
104066,1735
104066,1736
104066,1716
104066,1699
104066,1703
104066,347
104066,1718
104066,1737
104066,1738
104066,1719
104066,1739
104066,1748
104066,1726
104066,498
104066,5254
104066,85
104066,3228
104066,1720
104066,1743
104066,1732
104067,1702
104067,1735
104067,1736
104067,1716
104067,1699
104067,1703
104067,347
104067,1718
104067,1737
104067,1738
104067,1719
104067,1739
104067,1748
104067,1726
104067,498
104067,5254
104067,85
104067,3228
104067,1720
104067,1743
104067,1732
104068,1702
104068,1735
104068,1736
104068,1716
104068,1699
104068,1703
104068,347
104068,1718
104068,1737
104068,1738
104068,1719
104068,1739
104068,1748
104068,1726
104068,498
104068,5254
104068,85
104068,3228
104068,1720
104068,1743
104068,1732
104069,1702
104069,1735
104069,1736
104069,1716
104069,1699
104069,1703
104069,347
104069,1718
104069,1737
104069,1738
104069,1719
104069,1739
104069,1748
104069,1726
104069,498
104069,5254
104069,85
104069,3228
104069,1720
104069,1743
104069,1732
104070,1702
104070,1735
104070,1736
104070,1716
104070,1699
104070,1703
104070,347
104070,1718
104070,1737
104070,1738
104070,1719
104070,1739
104070,1748
104070,1726
104070,498
104070,5254
104070,85
104070,3228
104070,1720
104070,1743
104070,1732
104071,1702
104071,1735
104071,1736
104071,1716
104071,1699
104071,1703
104071,347
104071,1718
104071,1737
104071,1738
104071,1719
104071,1739
104071,1748
104071,1726
104071,498
104071,5254
104071,85
104071,3228
104071,1720
104071,1743
104071,1732
104072,1702
104072,1735
104072,1736
104072,1716
104072,1699
104072,1703
104072,347
104072,1718
104072,1737
104072,1738
104072,1719
104072,1739
104072,1748
104072,1726
104072,498
104072,5254
104072,85
104072,3228
104072,1720
104072,1743
104072,1732
104073,1702
104073,1735
104073,1736
104073,1716
104073,1699
104073,1703
104073,347
104073,1718
104073,1737
104073,1738
104073,1719
104073,1739
104073,1748
104073,1726
104073,498
104073,5254
104073,85
104073,3228
104073,1720
104073,1743
104073,1732
104074,1702
104074,1735
104074,1736
104074,1716
104074,1699
104074,1703
104074,347
104074,1718
104074,1737
104074,1738
104074,1719
104074,1739
104074,1748
104074,1726
104074,498
104074,5254
104074,85
104074,3228
104074,1720
104074,1743
104074,1732
104075,1702
104075,1735
104075,1736
104075,1716
104075,1699
104075,1703
104075,347
104075,1718
104075,1737
104075,1738
104075,1719
104075,1739
104075,1748
104075,1726
104075,498
104075,5254
104075,85
104075,3228
104075,1720
104075,1743
104075,1732
104076,1702
104076,1735
104076,1736
104076,1716
104076,1699
104076,1703
104076,347
104076,1718
104076,1737
104076,1738
104076,1719
104076,1739
104076,1748
104076,1726
104076,498
104076,5254
104076,85
104076,3228
104076,1720
104076,1743
104076,1732
104077,1702
104077,1735
104077,1736
104077,1716
104077,1699
104077,1703
104077,347
104077,1718
104077,1737
104077,1738
104077,1719
104077,1739
104077,1748
104077,1726
104077,498
104077,5254
104077,85
104077,3228
104077,1720
104077,1743
104077,1744
104078,1702
104078,1735
104078,1736
104078,1716
104078,1699
104078,1703
104078,347
104078,1718
104078,1737
104078,1738
104078,1719
104078,1739
104078,1748
104078,1726
104078,498
104078,1720
104078,1743
104078,1732
104078,5945
104079,1702
104079,1735
104079,1736
104079,1716
104079,1699
104079,1703
104079,347
104079,1718
104079,1737
104079,1738
104079,1719
104079,1739
104079,1748
104079,1726
104079,498
104079,5254
104079,85
104079,3228
104079,1720
104079,210
104079,58
104079,211
104079,1743
104079,1744
104079,1729
104079,1746
104080,1702
104080,1735
104080,1736
104080,1716
104080,1699
104080,1703
104080,347
104080,1718
104080,1737
104080,1738
104080,1719
104080,1739
104080,1748
104080,1726
104080,498
104080,5254
104080,85
104080,3228
104080,1720
104080,210
104080,58
104080,211
104080,1743
104080,1729
104080,1732
104080,1746
104081,1702
104081,1735
104081,1736
104081,1716
104081,1699
104081,1703
104081,347
104081,1718
104081,1737
104081,1738
104081,1719
104081,1739
104081,1748
104081,1726
104081,498
104081,5254
104081,85
104081,3228
104081,1720
104081,210
104081,58
104081,211
104081,1743
104081,1729
104081,1732
104081,1746
104082,1702
104082,1735
104082,1736
104082,1716
104082,1699
104082,1703
104082,347
104082,1718
104082,1737
104082,1738
104082,1719
104082,1739
104082,1748
104082,1726
104082,498
104082,5254
104082,85
104082,3228
104082,1720
104082,210
104082,58
104082,211
104082,1743
104082,1729
104082,1732
104082,1746
104083,1702
104083,1735
104083,1736
104083,1716
104083,1699
104083,1703
104083,347
104083,1718
104083,1737
104083,1738
104083,1719
104083,1739
104083,1748
104083,1726
104083,498
104083,5254
104083,85
104083,3228
104083,1720
104083,210
104083,58
104083,211
104083,1743
104083,1729
104083,1732
104083,1746
104084,1702
104084,1735
104084,1736
104084,1716
104084,1699
104084,1703
104084,347
104084,1718
104084,1737
104084,1738
104084,1719
104084,1739
104084,1748
104084,1726
104084,498
104084,5254
104084,85
104084,3228
104084,1720
104084,210
104084,58
104084,211
104084,1743
104084,1729
104084,1732
104084,1746
104085,1702
104085,1735
104085,1736
104085,1716
104085,1699
104085,1703
104085,347
104085,1718
104085,1737
104085,1738
104085,1719
104085,1739
104085,1748
104085,1726
104085,498
104085,5254
104085,85
104085,3228
104085,1720
104085,210
104085,58
104085,211
104085,1743
104085,1729
104085,1732
104085,1746
104086,1702
104086,1735
104086,1736
104086,1716
104086,1699
104086,1703
104086,347
104086,1718
104086,1737
104086,1738
104086,1719
104086,1739
104086,1748
104086,1726
104086,498
104086,5254
104086,85
104086,3228
104086,1720
104086,210
104086,58
104086,211
104086,1743
104086,1729
104086,1732
104086,1746
104087,1702
104087,1735
104087,1736
104087,1716
104087,1699
104087,1703
104087,347
104087,1718
104087,1737
104087,1738
104087,1719
104087,1739
104087,1748
104087,1726
104087,498
104087,5254
104087,85
104087,3228
104087,1720
104087,210
104087,58
104087,211
104087,1743
104087,1729
104087,1732
104087,1746
104088,1702
104088,1735
104088,1736
104088,1716
104088,1699
104088,1703
104088,347
104088,1718
104088,1737
104088,1738
104088,1719
104088,1739
104088,1748
104088,1726
104088,498
104088,5254
104088,85
104088,3228
104088,1720
104088,210
104088,58
104088,211
104088,1743
104088,1729
104088,1732
104088,1746
104089,1702
104089,1735
104089,1736
104089,1716
104089,1699
104089,1703
104089,347
104089,1718
104089,1737
104089,1738
104089,1719
104089,1739
104089,1748
104089,1726
104089,498
104089,5254
104089,85
104089,3228
104089,1720
104089,210
104089,58
104089,211
104089,1743
104089,1729
104089,1732
104089,1746
104090,1702
104090,1735
104090,1736
104090,1716
104090,1699
104090,1703
104090,347
104090,1718
104090,1737
104090,1738
104090,1719
104090,1739
104090,1748
104090,1726
104090,498
104090,5254
104090,85
104090,3228
104090,1720
104090,210
104090,58
104090,211
104090,1743
104090,1729
104090,1732
104090,1746
104091,1702
104091,1735
104091,1736
104091,1716
104091,1699
104091,1703
104091,347
104091,1718
104091,1737
104091,1738
104091,1719
104091,1739
104091,1748
104091,1726
104091,498
104091,5254
104091,85
104091,3228
104091,1720
104091,210
104091,58
104091,211
104091,1743
104091,1729
104091,1732
104091,1746
104092,1702
104092,1735
104092,1736
104092,1716
104092,1699
104092,1703
104092,347
104092,1718
104092,1737
104092,1738
104092,1719
104092,1739
104092,1748
104092,1726
104092,498
104092,5254
104092,85
104092,3228
104092,1720
104092,210
104092,58
104092,211
104092,1743
104092,1729
104092,1732
104092,1746
104093,1702
104093,1735
104093,1736
104093,1716
104093,1699
104093,1703
104093,347
104093,1718
104093,1737
104093,1738
104093,1719
104093,1739
104093,1748
104093,1726
104093,498
104093,5254
104093,85
104093,3228
104093,1720
104093,210
104093,58
104093,211
104093,1743
104093,1729
104093,1732
104093,1746
104094,1702
104094,1735
104094,1736
104094,1716
104094,1699
104094,1703
104094,347
104094,1718
104094,1737
104094,1738
104094,1719
104094,1739
104094,1748
104094,1726
104094,498
104094,5254
104094,85
104094,3228
104094,1720
104094,210
104094,58
104094,211
104094,1743
104094,1729
104094,1732
104094,1746
104095,1702
104095,1735
104095,1736
104095,1716
104095,1699
104095,1703
104095,347
104095,1718
104095,1737
104095,1738
104095,1719
104095,1739
104095,1748
104095,1726
104095,498
104095,5254
104095,85
104095,3228
104095,1720
104095,210
104095,58
104095,211
104095,1743
104095,1729
104095,1732
104095,1746
104096,1702
104096,1735
104096,1736
104096,1716
104096,1699
104096,1703
104096,347
104096,1718
104096,1737
104096,1738
104096,1719
104096,1739
104096,1748
104096,1726
104096,498
104096,5254
104096,85
104096,3228
104096,1720
104096,210
104096,58
104096,211
104096,1743
104096,1729
104096,1732
104096,1746
104097,1702
104097,1735
104097,1736
104097,1716
104097,1699
104097,1703
104097,347
104097,1718
104097,1737
104097,1738
104097,1719
104097,1739
104097,1748
104097,1726
104097,498
104097,5254
104097,85
104097,3228
104097,1720
104097,210
104097,58
104097,211
104097,1743
104097,1729
104097,1732
104097,1746
104098,1702
104098,1735
104098,1736
104098,1716
104098,1699
104098,1703
104098,347
104098,1718
104098,1737
104098,1738
104098,1719
104098,1739
104098,1748
104098,1726
104098,498
104098,5254
104098,85
104098,3228
104098,1720
104098,210
104098,58
104098,211
104098,1743
104098,1729
104098,1732
104098,1746
104099,1702
104099,1735
104099,1736
104099,1716
104099,1699
104099,1703
104099,347
104099,1718
104099,1737
104099,1738
104099,1719
104099,1739
104099,1748
104099,1726
104099,498
104099,5254
104099,85
104099,3228
104099,1720
104099,210
104099,58
104099,211
104099,1743
104099,1729
104099,1732
104099,1746
104100,1702
104100,1735
104100,1736
104100,1716
104100,1699
104100,1703
104100,347
104100,1718
104100,1737
104100,1738
104100,1719
104100,1739
104100,1748
104100,1726
104100,498
104100,5254
104100,85
104100,3228
104100,1720
104100,210
104100,58
104100,211
104100,1743
104100,1729
104100,1732
104100,1746
104101,1702
104101,1735
104101,1736
104101,1716
104101,1699
104101,1703
104101,347
104101,1718
104101,1737
104101,1738
104101,1719
104101,1739
104101,1748
104101,1726
104101,498
104101,5254
104101,85
104101,3228
104101,1720
104101,210
104101,58
104101,211
104101,1743
104101,1729
104101,1732
104101,1746
104102,1702
104102,1735
104102,1736
104102,1716
104102,1699
104102,1703
104102,347
104102,1718
104102,1737
104102,1738
104102,1719
104102,1739
104102,1748
104102,1726
104102,498
104102,5254
104102,85
104102,3228
104102,1720
104102,210
104102,58
104102,211
104102,1743
104102,1729
104102,1732
104102,1746
104103,1702
104103,1735
104103,1736
104103,1716
104103,1699
104103,1703
104103,347
104103,1718
104103,1737
104103,1738
104103,1719
104103,1739
104103,1748
104103,1726
104103,498
104103,5254
104103,85
104103,3228
104103,1720
104103,210
104103,58
104103,211
104103,1743
104103,1729
104103,1732
104103,1746
104104,1702
104104,1735
104104,1736
104104,1716
104104,1699
104104,1703
104104,347
104104,1718
104104,1737
104104,1738
104104,1719
104104,1739
104104,1748
104104,1726
104104,498
104104,5254
104104,85
104104,3228
104104,1720
104104,210
104104,58
104104,211
104104,1743
104104,1729
104104,1732
104104,1746
104105,1702
104105,1735
104105,1736
104105,1716
104105,1699
104105,1703
104105,347
104105,1718
104105,1737
104105,1738
104105,1719
104105,1739
104105,1748
104105,1726
104105,498
104105,5254
104105,85
104105,3228
104105,1720
104105,210
104105,58
104105,211
104105,1743
104105,1729
104105,1732
104105,1746
104106,1702
104106,1735
104106,1736
104106,1716
104106,1699
104106,1703
104106,347
104106,1718
104106,1737
104106,1738
104106,1719
104106,1739
104106,1748
104106,1726
104106,498
104106,5254
104106,85
104106,3228
104106,1720
104106,210
104106,58
104106,211
104106,1743
104106,1729
104106,1732
104106,1746
104107,1702
104107,1735
104107,1736
104107,1716
104107,1699
104107,1703
104107,347
104107,1718
104107,1737
104107,1738
104107,1719
104107,1739
104107,1748
104107,1726
104107,498
104107,5254
104107,85
104107,3228
104107,1720
104107,210
104107,58
104107,211
104107,1743
104107,1729
104107,1732
104107,1746
104108,1702
104108,1735
104108,1736
104108,1716
104108,1699
104108,1703
104108,347
104108,1718
104108,1737
104108,1738
104108,1719
104108,1739
104108,1748
104108,1726
104108,498
104108,5254
104108,85
104108,3228
104108,1720
104108,210
104108,58
104108,211
104108,1743
104108,1729
104108,1732
104108,1746
104109,1702
104109,1735
104109,1736
104109,1716
104109,1699
104109,1703
104109,347
104109,1718
104109,1737
104109,1738
104109,1719
104109,1739
104109,1748
104109,1726
104109,498
104109,5254
104109,85
104109,3228
104109,1720
104109,210
104109,58
104109,211
104109,1743
104109,1729
104109,1732
104109,1746
104110,1702
104110,1735
104110,1736
104110,1716
104110,1699
104110,1703
104110,347
104110,1718
104110,1737
104110,1738
104110,1719
104110,1739
104110,1748
104110,1726
104110,498
104110,1720
104110,210
104110,58
104110,211
104110,1743
104110,1729
104110,1732
104110,5945
104110,1746
104111,1702
104111,1735
104111,1736
104111,1716
104111,1699
104111,1703
104111,347
104111,1718
104111,1737
104111,1738
104111,1719
104111,1739
104111,1748
104111,1726
104111,498
104111,5254
104111,85
104111,3228
104111,1720
104111,210
104111,58
104111,211
104111,1743
104111,1729
104111,1747
104111,11061
104111,1732
104112,1702
104112,1735
104112,1736
104112,1716
104112,1699
104112,1703
104112,347
104112,1718
104112,1737
104112,1738
104112,1719
104112,1739
104112,1748
104112,1726
104112,498
104112,5254
104112,85
104112,3228
104112,1720
104112,210
104112,58
104112,211
104112,1743
104112,1744
104112,1729
104112,1746
104113,1702
104113,1735
104113,1736
104113,1716
104113,1699
104113,1703
104113,347
104113,1718
104113,1737
104113,1738
104113,1719
104113,1739
104113,1748
104113,1726
104113,498
104113,5254
104113,85
104113,3228
104113,1720
104113,210
104113,58
104113,211
104113,1743
104113,1729
104113,1732
104113,1746
104114,1702
104114,1735
104114,1736
104114,1716
104114,1699
104114,1703
104114,347
104114,1718
104114,1737
104114,1738
104114,1719
104114,1739
104114,1748
104114,1726
104114,498
104114,5254
104114,85
104114,3228
104114,1720
104114,210
104114,58
104114,211
104114,1743
104114,1729
104114,1732
104114,1746
104115,1702
104115,1735
104115,1736
104115,1716
104115,1699
104115,1703
104115,347
104115,1718
104115,1737
104115,1738
104115,1719
104115,1739
104115,1748
104115,1726
104115,498
104115,5254
104115,85
104115,3228
104115,1720
104115,210
104115,58
104115,211
104115,1743
104115,1729
104115,1732
104115,1746
104116,1702
104116,1735
104116,1736
104116,1716
104116,1699
104116,1703
104116,347
104116,1718
104116,1737
104116,1738
104116,1719
104116,1739
104116,1748
104116,1726
104116,498
104116,5254
104116,85
104116,3228
104116,1720
104116,210
104116,58
104116,211
104116,1743
104116,1729
104116,1732
104116,1746
104117,1702
104117,1735
104117,1736
104117,1716
104117,1699
104117,1703
104117,347
104117,1718
104117,1737
104117,1738
104117,1719
104117,1739
104117,1748
104117,1726
104117,498
104117,5254
104117,85
104117,3228
104117,1720
104117,210
104117,58
104117,211
104117,1743
104117,1729
104117,1732
104117,1746
104118,1702
104118,1735
104118,1736
104118,1716
104118,1699
104118,1703
104118,347
104118,1718
104118,1737
104118,1738
104118,1719
104118,1739
104118,1748
104118,1726
104118,498
104118,5254
104118,85
104118,3228
104118,1720
104118,210
104118,58
104118,211
104118,1743
104118,1729
104118,1732
104118,1746
104119,1702
104119,1735
104119,1736
104119,1716
104119,1699
104119,1703
104119,347
104119,1718
104119,1737
104119,1738
104119,1719
104119,1739
104119,1748
104119,1726
104119,498
104119,5254
104119,85
104119,3228
104119,1720
104119,210
104119,58
104119,211
104119,1743
104119,1729
104119,1732
104119,1746
104120,1702
104120,1735
104120,1736
104120,1716
104120,1699
104120,1703
104120,347
104120,1718
104120,1737
104120,1738
104120,1719
104120,1739
104120,1748
104120,1726
104120,498
104120,5254
104120,85
104120,3228
104120,1720
104120,210
104120,58
104120,211
104120,1743
104120,1729
104120,1732
104120,1746
104121,1702
104121,1735
104121,1736
104121,1716
104121,1699
104121,1703
104121,347
104121,1718
104121,1737
104121,1738
104121,1719
104121,1739
104121,1748
104121,1726
104121,498
104121,5254
104121,85
104121,3228
104121,1720
104121,210
104121,58
104121,211
104121,1743
104121,1729
104121,1732
104121,1746
104122,1702
104122,1735
104122,1736
104122,1716
104122,1699
104122,1703
104122,347
104122,1718
104122,1737
104122,1738
104122,1719
104122,1739
104122,1748
104122,1726
104122,498
104122,5254
104122,85
104122,3228
104122,1720
104122,210
104122,58
104122,211
104122,1743
104122,1729
104122,1732
104122,1746
104123,1702
104123,1735
104123,1736
104123,1716
104123,1699
104123,1703
104123,347
104123,1718
104123,1737
104123,1738
104123,1719
104123,1739
104123,1748
104123,1726
104123,498
104123,5254
104123,85
104123,3228
104123,1720
104123,210
104123,58
104123,211
104123,1743
104123,1729
104123,1732
104123,1746
104124,1702
104124,1735
104124,1736
104124,1716
104124,1699
104124,1703
104124,347
104124,1718
104124,1737
104124,1738
104124,1719
104124,1739
104124,1748
104124,1726
104124,498
104124,5254
104124,85
104124,3228
104124,1720
104124,210
104124,58
104124,211
104124,1743
104124,1729
104124,1732
104124,1746
104125,1702
104125,1735
104125,1736
104125,1716
104125,1699
104125,1703
104125,347
104125,1718
104125,1737
104125,1738
104125,1719
104125,1739
104125,1748
104125,1726
104125,498
104125,5254
104125,85
104125,3228
104125,1720
104125,210
104125,58
104125,211
104125,1743
104125,1729
104125,1732
104125,1746
104126,1702
104126,1735
104126,1736
104126,1716
104126,1699
104126,1703
104126,347
104126,1718
104126,1737
104126,1738
104126,1719
104126,1739
104126,1748
104126,1726
104126,498
104126,5254
104126,85
104126,3228
104126,1720
104126,210
104126,58
104126,211
104126,1743
104126,1729
104126,1732
104126,1746
104127,1702
104127,1735
104127,1736
104127,1716
104127,1699
104127,1703
104127,347
104127,1718
104127,1737
104127,1738
104127,1719
104127,1739
104127,1748
104127,1726
104127,498
104127,5254
104127,85
104127,3228
104127,1720
104127,210
104127,58
104127,211
104127,1743
104127,1729
104127,1732
104127,1746
104128,1702
104128,1735
104128,1736
104128,1716
104128,1699
104128,1703
104128,347
104128,1718
104128,1737
104128,1738
104128,1719
104128,1739
104128,1748
104128,1726
104128,498
104128,5254
104128,85
104128,3228
104128,1720
104128,210
104128,58
104128,211
104128,1743
104128,1729
104128,1732
104128,1746
104129,1085
104129,220
104130,1085
104131,1085
104132,1085
104133,1085
104134,1085
104135,1085
104136,11062
104137,116
104138,116
104139,572
104139,573
104139,586
104139,10938
104139,10939
104139,10940
104139,575
104139,576
104139,4713
104140,11063
104141,223
104142,736
104143,599
104144,1085
104144,79
104145,1085
104145,79
104146,1085
104146,79
104146,220
104147,1085
104147,79
104148,1085
104148,79
104148,220
104149,1085
104150,1085
104150,220
104151,1085
104152,1085
104152,220
104153,1085
104154,1085
104154,79
104155,1085
104155,115
104156,1085
104156,79
104156,220
104157,1085
104157,79
104157,220
104158,1085
104158,220
104159,1085
104160,1085
104160,220
104161,1085
104161,79
104161,220
104162,1085
104162,220
104163,1085
104164,1085
104164,79
104164,220
104165,1085
104165,220
104166,1085
104166,79
104167,1085
104167,220
104168,1085
104168,220
104169,1085
104170,1085
104171,1085
104172,1085
104173,1085
104174,1085
104175,1085
104175,79
104175,220
104176,1085
104176,220
104176,115
104177,1085
104177,79
104178,1085
104179,1085
104180,1085
104181,1085
104182,1085
104183,1085
104183,220
104184,1085
104184,220
104185,1085
104185,220
104186,1085
104186,220
104187,1085
104188,1085
104188,79
104189,1085
104189,79
104190,79
104190,11064
104191,1085
104191,79
104192,1085
104192,79
104193,1085
104193,79
104194,1085
104194,220
104195,1085
104195,220
104196,1085
104196,220
104197,1085
104197,220
104198,1085
104198,220
104199,1085
104200,1085
104201,1085
104202,1085
104203,1085
104204,1085
104205,1085
104206,1085
104207,1085
104208,1085
104209,1085
104210,1085
104211,1085
104212,1085
104213,1085
104214,1085
104215,1085
104215,79
104216,1085
104216,79
104216,220
104217,1085
104217,79
104218,1085
104218,79
104219,1085
104220,1085
104221,1085
104222,1085
104223,1085
104224,1085
104225,1085
104226,1085
104227,1085
104228,1085
104229,1085
104230,1085
104231,1085
104232,1085
104232,79
104233,1085
104234,1085
104235,1085
104236,1085
104237,1085
104238,1085
104238,79
104239,1085
104239,79
104240,1085
104240,115
104241,1085
104241,79
104242,1085
104242,79
104243,1085
104243,220
104244,1085
104244,220
104245,1085
104245,220
104246,1085
104246,220
104247,1085
104247,220
104248,1085
104249,1085
104250,1085
104251,1085
104252,1085
104253,1085
104254,1085
104255,1085
104256,1085
104257,1085
104258,1085
104259,1085
104260,1085
104261,1085
104262,1085
104263,1085
104264,1085
104265,1085
104266,1085
104267,1085
104268,1085
104269,1085
104270,1085
104271,1085
104272,1085
104273,1085
104274,1085
104275,1085
104276,1085
104276,79
104276,220
104277,1085
104277,79
104277,220
104278,1085
104278,79
104279,1085
104279,79
104280,79
104281,1085
104281,79
104282,1085
104282,79
104283,1085
104283,79
104284,1085
104284,79
104285,1085
104285,79
104286,1085
104286,79
104287,1085
104287,79
104288,1085
104288,79
104289,1085
104289,79
104290,1085
104290,79
104291,1085
104291,79
104292,1085
104292,79
104292,220
104293,1085
104293,79
104293,220
104294,1085
104294,79
104294,220
104295,1085
104295,79
104295,220
104296,1085
104296,220
104296,115
104297,1085
104297,79
104297,220
104298,1085
104298,79
104298,220
104299,1085
104299,79
104299,220
104300,1085
104300,79
104300,220
104301,1085
104301,79
104301,220
104302,1085
104302,220
104302,115
104303,1085
104303,220
104303,115
104304,1085
104304,220
104305,1085
104305,220
104306,1085
104306,220
104307,1085
104307,220
104308,1085
104308,220
104309,1085
104309,220
104310,1085
104310,220
104311,1085
104311,220
104312,1085
104312,220
104313,1085
104313,220
104314,1085
104314,220
104315,1085
104315,220
104316,1085
104316,220
104317,1085
104317,220
104318,1085
104318,220
104319,1085
104319,220
104320,1085
104320,220
104321,1085
104321,220
104322,1085
104322,220
104323,1085
104323,220
104324,1085
104324,220
104325,1085
104325,220
104326,1085
104326,220
104327,1085
104327,220
104328,1085
104328,220
104329,1085
104329,220
104330,1085
104330,220
104331,1085
104331,220
104332,1085
104332,220
104333,1085
104333,220
104334,1085
104334,220
104335,1085
104335,220
104336,1085
104336,220
104337,1085
104337,220
104338,1085
104339,1085
104340,1085
104341,1085
104342,1085
104343,1085
104344,1085
104345,1085
104346,1085
104347,1085
104348,1085
104349,1085
104350,1085
104351,1085
104352,1085
104353,1085
104354,1085
104355,1085
104356,1085
104357,1085
104358,1085
104358,220
104359,1085
104360,1085
104361,1085
104362,11064
104363,1085
104364,1085
104365,1085
104366,1085
104367,1085
104367,220
104368,1085
104368,220
104369,1085
104370,1085
104371,1085
104372,1085
104373,1085
104374,1085
104375,1085
104376,1085
104377,1085
104378,1085
104379,1085
104380,1085
104381,1085
104382,1085
104383,1085
104384,1085
104385,1085
104386,1085
104387,1085
104388,1085
104389,1085
104389,79
104389,220
104390,1085
104390,220
104390,115
104391,1085
104391,220
104392,1085
104392,79
104393,1085
104393,79
104394,1085
104394,79
104395,79
104395,11064
104396,1085
104396,79
104397,1085
104397,79
104398,1085
104398,115
104399,1085
104399,79
104400,1085
104400,79
104401,1085
104401,79
104402,1085
104402,79
104402,220
104403,1085
104403,79
104403,220
104404,1085
104404,220
104404,115
104405,1085
104405,79
104405,220
104406,1085
104406,220
104406,115
104407,1085
104407,79
104407,220
104408,1085
104408,79
104408,220
104409,1085
104409,79
104409,220
104410,1085
104410,79
104411,79
104411,11064
104412,1085
104412,79
104413,79
104413,11064
104414,79
104414,11064
104415,1085
104415,79
104416,1085
104416,79
104417,1085
104417,79
104417,220
104418,1085
104418,220
104418,115
104419,1085
104419,79
104420,1085
104420,79
104421,1085
104421,79
104422,1085
104422,79
104423,1085
104423,79
104424,1085
104424,79
104424,220
104425,1085
104425,79
104425,220
104426,1085
104426,220
104426,115
104427,1085
104427,220
104427,115
104428,1085
104428,79
104428,220
104429,1085
104429,79
104430,1085
104430,79
104431,1085
104431,79
104432,1085
104432,79
104433,1085
104433,79
104434,1085
104434,79
104435,1085
104435,79
104436,1085
104436,79
104437,1085
104437,79
104438,1085
104438,115
104439,79
104439,11064
